CWNS_NUM,FACILITY_ID,STATE,CURRENT_DESIGN_FLOW,FUTURE_DESIGN_FLOW,FACILITY_NAME,FACILITY_TYPE,CITY,LATITUDE,LONGITUDE,PRIMARY_COUNTY,SECONDARY_COUNTY,PRIMARY_WATERSHED_HUC,PRIMARY_WATERSHED_NAME,SMALL_COMMUNITY_IND,AUTHORITY,PRES_EFFLUENT_TREATMENT_LEVEL,PROJ_EFFLUENT_TREATMENT_LEVEL
20001138001,1130527,KS,0.15,0.15,SHARON SPRINGS WWTP,Collection: Separate Sewers,Sharon Springs,38.8937,-101.7317,#N/A,#N/A,#N/A,#N/A,N,"SHARON SPRINGS, CITY OF",Secondary,Secondary
20001312001,1130581,KS,0.022,0.022,ENSIGN WWTP,Collection: Separate Sewers,Ensign,37.6501,-100.2205,#N/A,#N/A,#N/A,#N/A,N,"ENSIGN, CITY OF",Secondary,Secondary
29001020002,1133270,MO,1,1,Rolla SW WWTP,Collection: Separate Sewers,Rolla,37.935767,-91.835202,Phelps,#N/A,10290203,Lower Gasconade,N,City of Rolla,Advanced,Advanced
29001181000,1133504,MO,0.082,0.082,Meramec State Park,Collection: Separate Sewers,Sullivan,38.215275,-91.096748,Franklin,#N/A,07140102,Meramec,Y,Mo Department of Natural Resources,Advanced,Advanced
29002297001,1133771,MO,0.39,0.39,New Madrid WWTP,Treatment Plant,New Madrid,36.592722,-89.517944,New Madrid,#N/A,08020201,New Madrid-St. Johns,Y,City of New Madrid,Advanced,Advanced
29003044001,1133900,MO,0.61,0.61,Bonne Terre N.W. WWTP,Treatment Plant,Bonne Terre,37.937194,-90.549194,St. Francois,#N/A,07140104,Big,Y,City of Bonne Terre,Advanced,Advanced
29004137001,1134152,MO,0.45,0.45,Warsaw WWTP,Collection: Separate Sewers,Warsaw,38.247501,-93.355388,#N/A,#N/A,#N/A,#N/A,Y,Town of Warsaw,Advanced,Advanced
21000106001,1139569,KY,3.1,3.1,MAYFIELD STP,Collection: Separate Sewers,Mayfield,36.7517,-88.6291,Graves,#N/A,08010201,Bayou De Chien-Mayfield,N,MAYFIELD E & W SYSTEM,Advanced,Advanced
21000362001,1139760,KY,0.715,1.5,VINE GROVE STP,Treatment Plant,Vine Grove,37.819065,-86.006146,Hardin,#N/A,05140104,Blue-Sinking,N,VINE GROVE STP,Secondary,Secondary
23000012001,1142443,ME,2.31,2.31,PRESQUE ISLE WWTF,Collection: Separate Sewers,Presque Isle,46.69184,-68.01466,Aroostook,#N/A,01010004,Aroostook,N,PRESQUE ISLE SEWER DISTRICT,Secondary,Secondary
23000020001,1142451,ME,2,2,BAR HARBOR STP,Treatment Plant,Bar Harbor,44.3804,-68.20635,Hancock,#N/A,01050002,Maine Coastal,N,TOWN OF BAR HARBOR,Secondary,Secondary
23000057004,1142495,ME,0.08,0.08,SOMESVILLE STP,Collection: Separate Sewers,Mount Desert,44.2967,-68.3006,#N/A,#N/A,#N/A,#N/A,N,"MOUNT DESERT, TOWN OF",Secondary,Secondary
23000072001,1142509,ME,0.56,0.56,VAN BUREN SAF,Collection: Separate Sewers,Van Buren,47.1664,-67.9392,Aroostook,#N/A,01010001,Upper St. John,N,TOWN OF VAN BUREN,Secondary,Secondary
72000005002,1144039,PR,0.781,0.781,Maunabo WWTP,Collection: Pump Stations,Maunabo,18.00601,-65.902723,Maunabo,#N/A,21010005,Eastern Puerto Rico,N,PRASA,Secondary,Secondary
32000012001,1144648,NV,0.04,0.04,GABBS NORTH - WWTP,Collection: Separate Sewers,Gabbs,38.8802,-117.8686,Nye,#N/A,16060003,Southern Big Smoky Valley,Y,"GABBS, CITY OF",Secondary,Secondary
35001119001,1145135,NM,0.1,0.1,COCHITI PUEBLO STP,Treatment Plant,Cochiti Lake,35.6769,-106.3103,#N/A,#N/A,#N/A,#N/A,Y,"Cochiti, Pueblo of",Secondary,Secondary
31000245001,1145798,NE,0.03,0.04,BENEDICT WWTP,Treatment Plant,Benedict,41.0067,-97.6067,York,#N/A,10270201,Upper Big Blue,N,BENEDICT WWTF,Secondary,Secondary
31000315001,1145806,NE,0.03,0.03,BRADSHAW WWTP,Collection: Separate Sewers,Bradshaw,40.8835,-97.7473,York,#N/A,10270203,West Fork Big Blue,N,BRADSHAW WASTEWATER LAGOONS,Secondary,Secondary
31000695001,1145856,NE,0.02,0.03,DAYKIN WWTP,Collection: Separate Sewers,Daykin,40.3238,-97.3061,Jefferson,#N/A,10270204,Turkey,N,"DAYKIN, VILLAGE OF",Secondary,Secondary
31001175001,1145918,NE,0.08,0.08,HEMINGFORD WWTP,Treatment Plant,Hemingford,42.3092,-103.0417,Box Butte,#N/A,10150003,Upper Niobrara,N,"HEMINGFORD, VILLAGE OF",Secondary,Secondary
31001631001,1145971,NE,0.9,0.95,GERING WWTP,Collection: Separate Sewers,Gering,41.8304,-103.6457,Scotts Bluff,#N/A,10180009,Middle North Platte-Scotts Bluff,N,"GERING, TOWN OF",Advanced,Advanced
31003006001,1146091,NE,0.06,0.06,RIVERSIDE LAKE WWTP DOUGLAS CO 177,Treatment Plant,Waterloo,41.2526,-96.2647,#N/A,#N/A,#N/A,#N/A,N,DOUGLAS CO SID #177,Secondary,Secondary
27000170001,1148035,MN,0.5,0.5,GILBERT WWTP,Collection: Separate Sewers,Gilbert,47.49079769,-92.46137409,St. Louis,#N/A,04010201,St. Louis,Y,"GILBERT, CITY OF",Advanced,Advanced
27000202001,1148064,MN,0.266,0.266,BAUDETTE WWTP,Treatment Plant,Baudette,48.7125,-94.6009,#N/A,#N/A,#N/A,#N/A,Y,BAUDETTE,Secondary,Secondary
27000323001,1148146,MN,1.289,1.289,JORDAN WWTP,Collection: Separate Sewers,Jordan,44.6694,-93.6291,Scott,#N/A,07020012,Lower Minnesota,Y,JORDAN,Advanced,Advanced
27001406001,1148211,MN,0.06,0.065,KENSINGTON WWTF,Collection: Separate Sewers,Kensington,45.77606298,-95.6885272,#N/A,#N/A,#N/A,#N/A,Y,"KENSINGTON, CITY OF",Advanced,Advanced
27007106001,1148396,MN,0.495,0.661,MOOSE LAKE WWTP,Treatment Plant,Moose Lake,46.4419,-92.7946,#N/A,#N/A,#N/A,#N/A,Y,"MOOSE LAKE, CITY OF",Secondary,Secondary
27009117001,1148454,MN,1.4,1.4,CROOKSTON WWTP,Treatment Plant,Crookston,47.7785,-96.6374,#N/A,#N/A,#N/A,#N/A,Y,"CROOKSTON, CITY OF",Secondary,Secondary
27009226001,1148471,MN,0.07,0.07,SACRED HEART WWTP,Collection: Pump Stations,Sacred Heart,44.78397268,-95.34606595,Renville,#N/A,07020004,Hawk-Yellow Medicine,Y,"SACRED HEART, CITY OF",Advanced,Advanced
27009806001,1148580,MN,0.127,0.127,OSLO WWTP,Collection: Separate Sewers,Oslo,48.20411625,-97.11536513,Marshall,#N/A,09020306,Grand Marais-Red,Y,"OSLO, CITY OF",Secondary,Secondary
38000136001,1151383,ND,0.01,0.01,CATHAY WASTEWATER,Collection: Separate Sewers,Cathay,47.551333,-99.400283,#N/A,#N/A,#N/A,#N/A,Y,"CATHAY, CITY OF",Secondary,Secondary
38000258001,1151498,ND,0.06,0.06,MINNEWAUKAN WASTEWATER,Treatment Plant,Minnewaukan,48.078128,-99.265358,Benson,#N/A,09020201,Devils Lake,Y,"MINNEWAUKAN, CITY OF",Secondary,Secondary
38000357001,1151593,ND,0.02,0.02,WING WASTEWATER,Treatment Plant,Wing,47.144583,-100.277033,Burleigh,#N/A,10130103,Apple,Y,Wing City Of,Secondary,Secondary
37002302001,1153253,NC,0.1,0.1,GROVER WWTP,Treatment Plant,Grover,35.1849,-81.4526,#N/A,#N/A,#N/A,#N/A,N,"GROVER, TOWN OF",Secondary,Secondary
37006001002,1153508,NC,64,80,MCALPINE CREEK WWTP,Treatment Plant,Pineville,35.068738,-80.872449,Mecklenburg,#N/A,03050103,Lower Catawba,N,Charlotte Water,Advanced,Advanced
37007813001,1153641,NC,0.387,0.387,ROWLAND WWTP,Treatment Plant,Rowland,34.555462,-79.363667,Robeson,#N/A,03040204,Little Pee Dee,N,Rowland WWTP,Secondary,Secondary
30000087001,1159147,MT,1,1.9,BELGRADE LAGOONS,Treatment Plant,Belgrade,45.793,-111.1619,Gallatin,#N/A,10020008,Gallatin,N,"BELGRADE, TOWN OF",Advanced,Advanced
30000103001,1159161,MT,1,3,ANACONDA Deer Lodge County,Collection: Separate Sewers,Anaconda,46.1316,-112.9003,Deer Lodge,#N/A,17010201,Upper Clark Fork,Y,ANACONDA-DEER LODGE,Secondary,Secondary
41000050111,1164311,OR,0.03,0.03,WESTFIR STP,Collection: Separate Sewers,Westfir,43.758,-122.4916,#N/A,#N/A,#N/A,#N/A,Y,"WESTFIR, CITY OF",Secondary,Secondary
41000143001,1164387,OR,0.5,0.5,GARIBALDI STP,Collection: Separate Sewers,Garibaldi,45.5578,-123.915,#N/A,#N/A,#N/A,#N/A,Y,"GARIBALDI, CITY OF",Secondary,Secondary
47000625001,1166070,TN,1.5,1.5,HARRIMAN WWTP,Treatment Plant,Harriman,35.9408,-84.5358,Roane,#N/A,06010208,Emory,N,Harriman Utility Board,Secondary,Secondary
22000130001,1168176,LA,2.1,2.1,BOGALUSA STP,Treatment Plant,Bogalusa,30.7841,-89.8506,Washington,#N/A,03180004,Lower Pearl,N,City of Bogalusa- Wastewater Treatment Plant,Advanced,Advanced
20001420001,2919211,KS,0.014,0.014,LEOVILLE I D WWTP,Treatment Plant,Oberlin,39.5809,-100.4635,#N/A,#N/A,#N/A,#N/A,N,LEOVILLE IMP DIST BOARD OF COMMISSIONERS,Secondary,Secondary
20001715001,2919219,KS,0.2,0.2,RN CO S D #8 WWTP PANGANICKA,Treatment Plant,Hutchinson,38.1644,-97.945,#N/A,#N/A,#N/A,#N/A,N,RENO COUNTY COMMISSION,Secondary,Secondary
02000500010,3074048,AK,0.75,0.75,Barrow WWTP,Treatment Plant,Barrow,71.3067,-156.7119,#N/A,#N/A,#N/A,#N/A,N,CITY OF BARROW,Advanced,Advanced
25000392001,3081389,MA,0.015,0.015,Monroe Sewerage Collection System and WWTF,Collection: Separate Sewers,Monroe Bridge,42.7211,-72.9419,Franklin,#N/A,01080203,Deerfield,N,Monroe WWTP,Secondary,Secondary
40000646001,3136768,OK,0.016,0.016,PENSACOLA PWA WWT,Collection: Separate Sewers,Langley,36.462,-95.1306,#N/A,#N/A,#N/A,#N/A,N,PENSACOLA PUBLIC WORKS AUTHORITY,Secondary,Secondary
37009005001,3147737,NC,0.576,0.576,MARSHVILLE WWTP,Collection: Separate Sewers,Marshville,34.9798,-80.3682,Union,#N/A,03040105,Rocky,N,"MARSHVILLE, TOWN OF",Secondary,Secondary
48007926001,3149068,TX,0.35,0.35,Barkers Ridge WWTP,Treatment Plant,Houston,29.8149,-95.69974,#N/A,#N/A,#N/A,#N/A,N,HARRIS CO MUD #238,Secondary,Secondary
49490099002,3155148,UT,0.04,0.04,CLAWSON,Collection: Separate Sewers,Clawson,39.1331,-111.0964,Emery,#N/A,14030005,Upper Colorado-Kane Springs,Y,CASTLE VALLEY SPECIAL SERVICE DISTRICT,Secondary,Secondary
27043000002,3335355,MN,0.022,0.022,South Haven,Treatment Plant,South Haven,45.28264641,-94.21365254,Wright,#N/A,07010203,Clearwater-Elk,Y,"South Haven, City of",Secondary,Secondary
39000114003,3372671,OH,0.004,0.004,Madison Co Wissalohichan SSD WWTP & Sewers,Collection: Separate Sewers,West Jefferson,39.9776,-83.2525,#N/A,#N/A,#N/A,#N/A,N,Madison County Engineer,Advanced,Advanced
21000579001,3403754,KY,0,0.5,WOOD CREEK WD,Treatment Plant,East Bernstadt,37.150894,-84.132097,Laurel,#N/A,05130102,Rockcastle,N,WOOD CREEK WATER DISTRICT,0,Advanced
06005296001,3408470,CA,0.1,0.1,Plumas Eureka WWTP,Water Reuse,Blairsden-graeagle,39.7931,-120.6464,#N/A,#N/A,#N/A,#N/A,Y,PLUMAS EUREKA CSD,Advanced,Advanced
17002008001,3490575,IL,0.035,0.035,New Memphis SD Wastewater,Treatment Plant,New Memphis,38.4917,-89.6786,#N/A,#N/A,#N/A,#N/A,Y,New Memphis Sanitary District,Advanced,Advanced
08209000034,3500186,CO,0.05,0.05,"Blanca, Town of",Collection: Separate Sewers,Blanca,37.436,-105.5256,#N/A,#N/A,#N/A,#N/A,N,Town of Blanca,Secondary,Secondary
26000470003,3500340,MI,1.6,1.6,Hamburg Twp WWTP,Collection: Separate Sewers,Whitmore Lake,42.2728,-83.4929,#N/A,#N/A,#N/A,#N/A,N,HAMBURG TWP WWTP-BS,Secondary,Secondary
26000441002,3500485,MI,0.051,0.051,Elba Twp WWTP Lagoon,Treatment Plant,Lapeer,43.0117,-83.3525,#N/A,#N/A,#N/A,#N/A,N,ELBA TWP-LAKE NEPESSING WWSL,Secondary,Secondary
48008041002,3505000,TX,3.2,3.2,West Bastrop WWTP,Collection: Separate Sewers,Bastrop,30.0511,-97.2312,#N/A,#N/A,#N/A,#N/A,N,Bastrop,Secondary,Secondary
12000133006,3509117,FL,0.2,0.2,Marion Northwest Regional WWTF,Collection: Separate Sewers,Ocala,29.213983,-82.251849,Marion,#N/A,03080102,Oklawaha,N,Marion County,Advanced,Advanced
18120000013,3525037,IN,0.072,0.072,Lauramie Township RSD WWTP,Collection: Separate Sewers,Stockwell,40.2874,-86.7628,#N/A,#N/A,#N/A,#N/A,Y,LAURAMIE REGIONAL SEWER DISTRICT,Advanced,Advanced
12000287013,3537796,FL,3.5,3.5,Toho Cypress West WRF,Collection: Separate Sewers,Kissimmee,28.1436,-81.4573,Osceola,#N/A,03090101,Kissimmee,N,Tohopekaliga Water Authority,Advanced,Advanced
21000382009,3541458,KY,0.045,0.045,MSD - OCEA Lockwood Estates WWTP,Treatment Plant,Crestwood,38.357778,-85.433611,#N/A,#N/A,#N/A,#N/A,N,Louisville Jefferson County MSD,Secondary,Secondary
13000999033,3541711,GA,24,32,E L Huie-Casey Natural Treatment System,Water Reuse,Jonesboro,33.4839,-84.3052,Clayton,#N/A,03070103,Upper Ocmulgee,N,Clayton County Water Authority,Advanced,Advanced
39009630009,386435,OH,0.072,0.072,Mercer Co West Jefferson WWTP,Treatment Plant,Celina,40.5437,-84.6141,#N/A,#N/A,#N/A,#N/A,N,Mercer County Sanitary Engineering,Advanced,Advanced
06009080001,392614,CA,8,8,4S Ranch Wastewater Treatment Plant,Collection: Separate Sewers,San Diego,33.0674,-117.2479,#N/A,#N/A,#N/A,#N/A,N,Olivenhain Municipal Water District,Secondary,Secondary
48000017017,401848,TX,0.25,0.25,Windmill Ranch WWTP,Collection: Separate Sewers,Elgin,30.1569,-97.4478,#N/A,#N/A,#N/A,#N/A,N,LOWER COLORADO RIVER AUTHORITY,Secondary,Secondary
32000200407,406726,NV,0,0.27,HUMBOLDT CO. GRASS VALLEY WWTF,Collection: Separate Sewers,Winnemucca,40.896667,-117.805833,Humboldt,#N/A,16040105,Middle Humboldt,Y,HUMBOLDT COUNTY COMMISSIONERS,0,Advanced
16000074201,452873,ID,0.02,0.02,RAPID RIVER SEWAGE TREATMENT FAC,Collection: Separate Sewers,Riggins,45.3717,-116.3631,#N/A,#N/A,#N/A,#N/A,Y,Rapid River Water and Sewer District,Secondary,Secondary
56000300001,478969,WY,0.007,0.007,Atlantic City STP,Collection: Separate Sewers,Lander,42.49634,-108.730702,#N/A,#N/A,#N/A,#N/A,N,Atlantic City,Secondary,Secondary
10000023007,1066478,DE,0.57,0.57,DELAWARE CITY STP,Collection: Pump Stations,New Castle,39.5769,-75.5848,#N/A,#N/A,#N/A,#N/A,N,NEW CASTLE COUNTY COUNCIL,Advanced,Advanced
08000025001,1066830,CO,19,19,PUEBLO WWTP,Collection: Separate Sewers,Pueblo,38.25722,-104.578333,Pueblo,#N/A,11020002,Upper Arkansas,N,"PUEBLO, CITY OF",Advanced,Advanced
08000091001,1066893,CO,1.15,1.15,LEADVILLE WWTP,Collection: Separate Sewers,Leadville,39.229002,-106.330872,Lake,#N/A,11020001,Arkansas Headwaters,N,Leadville Sanitation District,Secondary,Secondary
08000309001,1067092,CO,0.381,0.381,LYONS WWTP,Collection: Interceptor Sewers,Lyons,40.219167,-105.264444,Boulder,#N/A,10190005,St. Vrain,N,"LYONS, TOWN OF",Advanced,Advanced
04000701002,1069370,AZ,0.64,0.64,Miami WWTF,Collection: Separate Sewers,Miami,33.435,-110.8333,#N/A,#N/A,#N/A,#N/A,Y,"Miami, Town of",Secondary,Secondary
04001341001,1069469,AZ,6,9,Goodyear 157th Ave WWRF,Treatment Plant,Goodyear,33.3986,-112.3965,Maricopa,#N/A,15070101,Lower Gila-Painted Rock Reservoir,N,City of Goodyear,Advanced,Advanced
04001904012,1069572,AZ,1.5,3,Sahuarita WWTR,Collection: Separate Sewers,Sahuarita,31.992872,-110.966367,Pima,#N/A,15050301,Upper Santa Cruz,N,Town of Sahuarita,Advanced,Advanced
04002701004,1069665,AZ,1.5,3,SAN LUIS SBR WEST,Treatment Plant,San Luis,32.486126,-114.778655,Yuma,#N/A,15030108,Yuma Desert,N,CITY OF SAN LUIS,Secondary,Advanced
09000260001,1071797,CT,0.01,0.01,"CHESTER, TOWN OF",Treatment Plant,Chester,41.4027,-72.4533,#N/A,#N/A,#N/A,#N/A,Y,CHESTER WPCA,Secondary,Secondary
09000320001,1071803,CT,0.2,0.207,COVENTRY WPCF,Treatment Plant,Coventry,41.75717,-72.26996,Tolland,#N/A,01100002,Shetucket,N,"COVENTRY, TOWN OF",Secondary,Advanced
09000520001,1071826,CT,5.65,5.65,FARMINGTON WPCF,Treatment Plant,Farmington,41.73,-72.8323,#N/A,#N/A,#N/A,#N/A,N,"FARMINGTON, TOWN OF",Advanced,Advanced
09000840005,1071876,CT,8.2,8.2,MILFORD - HOUSATONIC WPCF,Collection: Separate Sewers,Milford,41.2237,-73.1023,New Haven,#N/A,01100005,Housatonic,N,HOUSATONIC WPCF,Advanced,Advanced
09001340001,1071934,CT,2,2,STAFFORD WPCF,Collection: Pump Stations,Stafford Springs,41.9463,-72.3047,Tolland,#N/A,01100002,Shetucket,N,STAFFORD SEWER COMMISSION,Advanced,Advanced
34002241001,1073540,NJ,1,1,Hightstown Borough - CS/STP,Biosolids Handling Facility,Hightstown,40.27577846,-74.53292277,Mercer,#N/A,02030105,Raritan,N,Hightstown Borough,Advanced,Advanced
34008107002,1073904,NJ,0.5,0.5,Oxford Township (Oxford WWTF) - CS/STP,Treatment Plant,Oxford,40.82097465,-74.98432831,Warren,#N/A,02040105,Middle Delaware-Musconetcong,N,Warren County (Pequest River) MUA,Advanced,Advanced
12000001039,1078111,FL,7.72,7.72,Coral Springs STP,Collection: Separate Sewers,Cortez,26.2456,-80.2619,Broward,#N/A,03090206,Florida Southeast Coast,N,Coral Springs,Advanced,Advanced
12000195001,1078353,FL,1.3,1.3,MACCLENNY WWTF,Treatment Plant,Macclenny,30.2707,-82.1249,#N/A,#N/A,#N/A,#N/A,N,City of Macclenny,Advanced,Advanced
12000382001,1078429,FL,0.47,0.47,FREEPORT WWTP,Collection: Separate Sewers,Freeport,30.498255,-86.137319,Walton,#N/A,03140102,Choctawhatchee Bay,N,Freeport,Advanced,Advanced
39000120001,1080544,OH,0.06,0.06,Hartford WWTP and Sewers,Collection: Separate Sewers,Croton,40.2602,-82.6729,#N/A,#N/A,#N/A,#N/A,Y,Village of Hartford,Advanced,Advanced
39000166001,1080591,OH,2.34,2.34,Columbiana WWTP & Sewer System,Collection: Separate Sewers,Columbiana,40.7711,-80.7612,#N/A,#N/A,#N/A,#N/A,Y,City of Columbiana,Advanced,Advanced
39000251001,1080668,OH,0.495,0.495,Quincy/DeGraff WWTP & Sewer System,Collection: Separate Sewers,Quincy,40.3,-83.9687,#N/A,#N/A,#N/A,#N/A,Y,VILLAGE OF QUINCY,Advanced,Advanced
39000317001,1080728,OH,0.066,0.066,Jeromesville WWTP and Sewer System,Treatment Plant,Jeromesville,40.8033,-82.1995,#N/A,#N/A,#N/A,#N/A,Y,Village of Jeromesville,Advanced,Advanced
39000427001,1080810,OH,1.01,1.01,Baltimore WWTP & Sewer System,Treatment Plant,Baltimore,39.837655,-82.62608,Fairfield,#N/A,05060001,Upper Scioto,Y,Village of Baltimore,Advanced,Advanced
39000910001,1080849,OH,1.9,1.9,Bluffton WWTP & Sewers,Collection: Separate Sewers,Bluffton,40.900768,-83.889243,Allen,Hancock,04100008,Blanchard,Y,Village of Bluffton,Advanced,Advanced
39001631001,1080925,OH,0.12,0.12,Clarksburg WWTP & Sewer System,Treatment Plant,Clarksburg,39.5057,-83.1535,#N/A,#N/A,#N/A,#N/A,Y,Village of Clarksburg,Advanced,Advanced
39002868001,1081047,OH,11.25,11.25,North Ridgeville French Creek WWTP,Collection: Separate Sewers,North Ridgeville,41.461848,-82.082156,Lorain,#N/A,04110001,Black-Rocky,N,City of North Ridgeville,Advanced,Advanced
39004697001,1081219,OH,0.065,0.065,Lyons WWTP & Sewer System,Treatment Plant,Lyons,41.6994,-84.0703,#N/A,#N/A,#N/A,#N/A,Y,"LYONS, VILLAGE OF",Secondary,Secondary
39005131001,1081261,OH,0.2,0.2,Metamora WWTP & Sewer System,Treatment Plant,Metamora,41.7132,-83.8994,#N/A,#N/A,#N/A,#N/A,Y,Village of Metamora,Secondary,Secondary
39005761001,1081317,OH,1.25,1.25,Newcomerstown WWTP & Sewers,Treatment Plant,Newcomerstown,40.2679,-81.6264,Tuscarawas,#N/A,05040001,Tuscarawas,Y,VILLAGE OF NEWCOMERSTOWN,Secondary,Secondary
39006006001,1081425,OH,0.8,0.8,North Baltimore WWTP & Sewer System,Collection: Separate Sewers,North Baltimore,41.1748,-83.6753,#N/A,#N/A,#N/A,#N/A,Y,VILLAGE OF NORTH BALTIMORE,Advanced,Advanced
39006104001,1081429,OH,0.42,0.42,North Lewisburg WWTP & Sewer System,Treatment Plant,North Lewisburg,40.225305,-83.542529,Champaign,#N/A,05060001,Upper Scioto,Y,VILLAGE OF NORTH LEWISBURG,Secondary,0
39006762001,1081475,OH,0.345,0.345,Pomeroy WWTP & Sewer System,Collection: Separate Sewers,Pomeroy,39.03125,-82.027599,Meigs,#N/A,05030202,Upper Ohio-Shade,Y,Village of Pomeroy,Secondary,Secondary
39007371001,1081521,OH,3,3,Saint Marys WWTP & Sewer System,Collection: Separate Sewers,Saint Marys,40.5507,-84.3927,Auglaize,#N/A,04100004,St. Marys,Y,CITY OF ST. MARYS,Advanced,Advanced
26000032001,1088330,MI,6,6,DELTA TWP WWTP,Treatment Plant,Lansing,42.7556,-84.6554,Eaton,#N/A,04050004,Upper Grand,N,DELTA REGIONAL,Advanced,Advanced
26000718001,1088625,MI,0.58,0.58,DEXTER STP,Collection: Separate Sewers,Dexter,42.341,-83.8878,Washtenaw,#N/A,04090005,Huron,N,"DEXTER      ,VILLAGEOF",Advanced,Advanced
26002013001,1088718,MI,7,7,ADRIAN WWTP,Collection: Combined Sewers,Adrian,41.9172,-84.0153,#N/A,#N/A,#N/A,#N/A,N,"ADRIAN      ,CITYOF",Advanced,Advanced
26002060001,1088744,MI,0.5,0.5,EVART STP,Treatment Plant,Evart,43.8916,-85.2737,#N/A,#N/A,#N/A,#N/A,N,"EVART, CITY OF",Secondary,Secondary
25000019001,1092322,MA,1.6,1.6,Scituate Sewerage Collection System and WPCF,Collection: Pump Stations,Scituate,42.17623,-70.726866,Plymouth,#N/A,01090002,Cape Cod,N,Scituate Dept. of Public Works,Advanced,Advanced
25000076001,1092374,MA,4.2,4.2,Barnstable Sewerage Collection System and WWTF,Collection: Separate Sewers,Barnstable,41.7003,-70.3002,Barnstable,#N/A,01090002,Cape Cod,N,Barnstable Dept. of Public Works,Secondary,Advanced
25000254001,1092538,MA,0,0.309,Sudbury Sewerage Collection System and WWTF*,Treatment Plant,Sudbury,42.3834,-71.4162,Middlesex,#N/A,01070005,Concord,N,Sudbury DPW,0,Advanced
50000062001,1094112,VT,0.01,0.01,Ryegate Fire District No 2 WWTF,Treatment Plant,East Ryegate,44.2001,-72.0648,#N/A,#N/A,#N/A,#N/A,Y,Ryegate Fire District No 2,Secondary,Secondary
50000066001,1094117,VT,0.054,0.054,Sheldon Springs WWTF,Treatment Plant,Sheldon Springs,44.90647,-72.97902,Franklin,#N/A,04150407,0,Y,"Sheldon, Town of",Secondary,Secondary
50000084001,1094133,VT,0.05,0.05,Jacksonville Village WWTF,Collection: Separate Sewers,Jacksonville,42.7853,-72.81453,Windham,#N/A,01080203,Deerfield,Y,"Whitingham, Town of",Secondary,Secondary
50000094001,1094145,VT,0.475,0.475,North Branch FD1 IDR WWTF ,Collection: Separate Sewers,West Dover,42.928635,-72.842553,#N/A,#N/A,#N/A,#N/A,Y,North Branch Fire District No 1,Secondary,Secondary
54004504001,1095244,WV,0.032,0.032,MEADOW CREEK PSD - SANDSTONE TP,Treatment Plant,Sandstone,37.7753,-80.8933,#N/A,#N/A,#N/A,#N/A,Y,MEADOW CREEK PSD,Secondary,Secondary
54004601001,1095252,WV,0.048,0.1,FLEMINGTON WWTP,Collection: Separate Sewers,Flemington,39.2653,-80.1292,Taylor,#N/A,05020002,West Fork,Y,FLEMINGTON TOWN OF,Secondary,Secondary
54004807001,1095269,WV,0.16,0.16,MIDDLEBOURNE WWTP,Treatment Plant,Middlebourne,39.4945,-80.9136,#N/A,#N/A,#N/A,#N/A,Y,MIDDLEBOURNE TOWN OF,Secondary,Secondary
33000013001,1100908,NH,0.6,0.6,Wolfeboro WWTF,Treatment Plant,Wolfeboro,43.5925,-71.2183,Carroll,#N/A,01070002,Merrimack,N,Town of Wolfeboro,Secondary,Secondary
01000055004,1101889,AL,0.88,0.88,EUTAW LAGOON,Collection: Separate Sewers,Eutaw,32.8218,-87.8798,Greene,#N/A,03160113,Lower Black Warrior,N,"Eutaw, City Of",Secondary,Secondary
01000073001,1101905,AL,2,2,Greensboro Lagoon,Collection: Separate Sewers,Greensboro,32.7231,-87.5971,Hale,#N/A,03160113,Lower Black Warrior,N,"Utilities Board, City of Greensboro",Secondary,Secondary
01000296001,1102122,AL,2,2,GREENVILLE WWTP,Collection: Separate Sewers,Greenville,31.7901,-86.6088,Butler,#N/A,03140303,Sepulga,N,Greenville Waterworks and Sewer Board,Secondary,Secondary
02000286001,1104814,AK,0.07,0.07,Emmonak Lagoon,Treatment Plant,Emmonak,62.775681,-164.523756,#N/A,#N/A,#N/A,#N/A,N,"EMMONAK, CITY OF",Secondary,Secondary
05000565001,1105365,AR,0.2,0.2,Mount Ida WWTP,Collection: Separate Sewers,Mount Ida,34.561111,-93.629444,Montgomery,#N/A,08040101,Ouachita Headwaters,Y,Mount Ida,Advanced,Advanced
13000161002,1109166,GA,0.18,0.18,Reidsville LAS (Sherwood),Collection: Separate Sewers,Reidsville,32.091136,-82.129815,Tattnall,#N/A,03070107,Ohoopee,N,Reidsville,Secondary,Secondary
13000346001,1109287,GA,2.2,2.2,Newton County WSA Yellow River WPCP LAS,Collection: Separate Sewers,Covington,33.5614,-83.8925,Newton,#N/A,03070103,Upper Ocmulgee,N,Newton County Water and Sewer Authority,Secondary,Secondary
13000638001,1109450,GA,0.15,0.15,Colley Street LAS #1,Treatment Plant,Grantville,33.1416,-84.5043,#N/A,#N/A,#N/A,#N/A,Y,Grantville,Secondary,Secondary
13000715003,1109540,GA,3.475,5.075,Monroe Jack's Creek WPCP,Collection: Separate Sewers,Monroe,33.7958,-83.6359,Walton,#N/A,03070101,Upper Oconee,N,Monroe,Advanced,Advanced
13000742001,1109567,GA,0.05,0.05,Ochlocknee WPCP,Treatment Plant,Ochlocknee,30.963689,-84.04884,#N/A,#N/A,#N/A,#N/A,N,Ochlocknee,Secondary,Secondary
